TABLE WATER_POTABILITY_0.7
ATTRIBUTES 10
 ph symbolic
 Hardness symbolic
 Solids symbolic
 Chloramines symbolic
 Sulfate symbolic
 Conductivity symbolic
 Organic_carbon symbolic
 Trihalomethanes symbolic
 Turbidity symbolic
 Potability symbolic
OBJECTS 293
 range1 range1 range1 range1 range2 range2 range1 range1 range2 0 
 range2 range2 range1 range2 range2 range1 range2 range2 range1 0 
 range1 range2 range1 range2 range2 range1 range1 range1 range1 0 
 range2 range2 range1 range2 range2 range1 range1 range2 range1 0 
 range2 range1 range1 range2 range1 range1 range1 range1 range1 0 
 range2 range1 range2 range2 range2 range1 range2 range2 range1 0 
 range2 range1 range1 range2 range1 range1 range2 range2 range2 0 
 range2 range2 range1 range1 range2 range1 range1 range2 range2 0 
 range1 range2 range2 range2 range2 range2 range1 range2 range2 0 
 range2 range2 range1 range1 range2 range2 range1 range2 range1 0 
 range2 range2 range1 range2 range2 range2 range2 range1 range2 0 
 range1 range1 range2 range1 range2 range2 range2 range2 range1 0 
 range2 range2 range1 range1 range2 range1 range1 range1 range2 0 
 range1 range2 range1 range2 range2 range1 range2 range2 range2 0 
 range1 range2 range1 range2 range2 range1 range1 range2 range2 0 
 range1 range2 range2 range2 range2 range1 range1 range1 range2 0 
 range2 range2 range1 range2 range2 range1 range1 range1 range1 0 
 range2 range1 range1 range2 range2 range2 range2 range1 range2 0 
 range2 range2 range1 range2 range2 range1 range2 range1 range1 0 
 range2 range2 range2 range2 range2 range1 range1 range1 range1 0 
 range1 range2 range1 range1 range2 range1 range1 range1 range1 0 
 range1 range1 range1 range1 range1 range1 range1 range2 range1 0 
 range1 range2 range1 range1 range2 range1 range1 range2 range1 0 
 range2 range1 range1 range1 range2 range1 range2 range1 range1 0 
 range2 range2 range1 range1 range2 range1 range2 range1 range2 0 
 range2 range2 range1 range1 range2 range1 range2 range1 range1 0 
 range1 range2 range1 range2 range2 range1 range1 range1 range2 0 
 range1 range1 range1 range1 range2 range1 range2 range2 range2 0 
 range2 range1 range2 range1 range1 range2 range2 range2 range2 0 
 range1 range1 range1 range1 range1 range2 range1 range2 range1 0 
 range2 range2 range1 range2 range2 range2 range2 range1 range1 0 
 range2 range1 range1 range2 range2 range1 range2 range1 range1 0 
 range2 range2 range1 range2 range2 range2 range1 range1 range1 0 
 range2 range1 range1 range2 range1 range1 range1 range2 range2 0 
 range2 range2 range2 range2 range2 range1 range2 range2 range1 0 
 range2 range2 range1 range2 range2 range1 range1 range1 range2 0 
 range2 range1 range2 range1 range2 range1 range1 range2 range1 0 
 range2 range1 range1 range1 range2 range2 range2 range1 range1 0 
 range2 range1 range1 range1 range1 range1 range1 range2 range1 0 
 range1 range1 range1 range2 range1 range1 range1 range2 range1 0 
 range2 range2 range2 range2 range2 range1 range1 range2 range1 0 
 range1 range2 range1 range2 range2 range1 range2 range1 range2 0 
 range1 range1 range1 range2 range2 range1 range2 range2 range1 0 
 range1 range2 range1 range2 range2 range2 range1 range2 range1 0 
 range1 range1 range1 range1 range1 range2 range1 range2 range2 0 
 range2 range2 range1 range1 range2 range2 range1 range2 range2 0 
 range1 range2 range1 range2 range2 range1 range2 range2 range1 0 
 range2 range2 range1 range1 range2 range2 range2 range1 range1 0 
 range1 range2 range1 range2 range2 range2 range2 range1 range2 0 
 range1 range1 range1 range2 range1 range1 range1 range2 range2 0 
 range2 range1 range1 range2 range2 range1 range1 range2 range1 0 
 range1 range1 range1 range2 range1 range1 range1 range1 range1 0 
 range2 range1 range2 range2 range2 range2 range2 range2 range1 0 
 range1 range2 range2 range2 range2 range2 range1 range1 range2 0 
 range2 range2 range2 range2 range2 range1 range2 range1 range1 0 
 range2 range1 range1 range2 range1 range2 range1 range2 range1 0 
 range1 range2 range1 range1 range2 range2 range2 range1 range1 0 
 range1 range1 range2 range2 range2 range2 range2 range2 range1 0 
 range1 range1 range1 range1 range1 range1 range2 range1 range1 0 
 range2 range2 range2 range2 range2 range2 range1 range1 range1 0 
 range1 range2 range2 range2 range2 range1 range2 range1 range2 0 
 range1 range1 range1 range2 range2 range1 range1 range2 range1 0 
 range2 range1 range1 range2 range2 range1 range2 range2 range1 0 
 range1 range2 range2 range1 range2 range1 range1 range1 range1 0 
 range2 range1 range1 range2 range2 range2 range2 range2 range2 0 
 range2 range1 range1 range2 range2 range1 range2 range2 range2 0 
 range1 range2 range1 range1 range1 range1 range1 range2 range2 0 
 range2 range2 range2 range2 range2 range2 range1 range2 range1 0 
 range1 range1 range1 range2 range2 range2 range1 range2 range2 0 
 range1 range1 range1 range2 range1 range1 range2 range1 range2 0 
 range2 range1 range2 range1 range2 range2 range1 range1 range2 0 
 range2 range2 range2 range1 range2 range1 range2 range2 range1 0 
 range2 range2 range1 range1 range2 range1 range2 range2 range2 0 
